date,direction,entry_price,exit_price,stop_loss,target_1,target_2,range_high,range_low,exit_reason,pnl,pnl_pct,momentum,entry_time,exit_time,is_winner,sig_price_vs_range,sig_intraday_rsi,sig_intraday_macd,sig_vwap,sig_volume,sig_or_candle,sig_vix,sig_ema_cross,sig_gap_open,sig_prev_day_sr,sig_quality_score
2025-09-24,skip,0.0,0.0,0.0,0.0,0.0,599.9000244140625,597.1400146484375,no_breakout,0.0,0.0,10,,,False,-5,20,20,-20,5,-10,0,,,,
2025-09-25,call,593.26,594.88,591.1,594.88,596.5,593.7899780273438,588.5,target_1,1.62,0.2731,70,10:30,11:30,True,5,20,20,20,5,0,0,10.0,-10.0,8.0,8.0
2025-09-26,skip,0.0,0.0,0.0,0.0,0.0,596.2000122070312,591.0599975585938,no_breakout,0.0,0.0,10,,,False,-5,20,20,-20,5,-10,0,,,,
2025-09-29,skip,0.0,0.0,0.0,0.0,0.0,602.0399780273438,599.0499877929688,no_entry,0.0,0.0,80,,,False,5,20,20,20,5,10,0,10.0,10.0,0.0,8.0
2025-09-30,call,598.41,597.34,597.34,599.21,600.01,598.6699829101562,596.0999755859375,stop,-1.07,-0.1788,55,10:30,11:30,False,0,20,20,20,5,-10,0,10.0,0.0,8.0,5.0
2025-10-01,call,600.1799926757812,601.57,598.32,601.57,602.97,600.3499755859375,596.3400268554688,target_1,1.39,0.2316,75,10:30,11:30,True,5,20,20,20,0,10,0,10.0,0.0,0.0,6.0
2025-10-02,skip,0.0,0.0,0.0,0.0,0.0,607.114990234375,603.4500122070312,no_breakout,0.0,0.0,15,,,False,0,20,20,-20,5,-10,0,,,,
2025-10-03,skip,0.0,0.0,0.0,0.0,0.0,607.3200073242188,604.52001953125,no_breakout,0.0,0.0,15,,,False,0,20,20,-20,5,-10,0,,,,
2025-10-06,skip,0.0,0.0,0.0,0.0,0.0,608.6099853515625,606.0999755859375,no_breakout,0.0,0.0,10,,,False,-5,20,20,-20,5,-10,0,,,,
2025-10-07,skip,0.0,0.0,0.0,0.0,0.0,609.7100219726562,608.3400268554688,no_breakout,0.0,0.0,10,,,False,-5,20,20,-20,5,-10,0,,,,
2025-10-08,call,608.6199951171875,609.77,607.09,609.77,610.91,608.9401245117188,605.2849731445312,target_1,1.15,0.189,80,10:30,11:30,True,5,20,20,20,5,10,0,10.0,10.0,0.0,9.0
